character,scene,dialogue
Haley,spring_Haley,"Aren't you glad winter's over, honey? Things seem more hopeful now."
Haley,summer_Haley,I love watching the fireflies on a hot summer's night. It's the closest I'll ever come to visiting the stars.
Haley,fall_Haley,"Even though I prefer summer, fall might be the best season to take pictures. Those long, low shadows..."
Haley,winter_Haley,I was just thinking about the time you helped me open a jar of pickles. Remember that? # #We've come a long way since then. 
Harvey,Rainy_Day_0,"It's a myth that rainy weather causes the flu. However, take care that you don't slip on the mud!# #I often worry about you."
Harvey,Rainy_Day_1,It was so incredibly lonely living above the clinic by myself... I'm much happier now. 
Harvey,Rainy_Day_2,"I woke up early, but I made sure not to wake you. You looked so peaceful."
Harvey,Rainy_Day_3,"I don't mind the rain. Sure, I can't watch the planes go by, but I can still listen to the radio chatter.# #It makes the whole thing a little more mysterious."
Harvey,Rainy_Day_4,I have a backlog of house chores I want to complete today. I've got plenty to keep me busy!
Harvey,Rainy_Night_0,"How was your day, honey? I was going to do the dishes but I got absorbed in the latest issue of ""Knee Surgery Enthusiast""."
Harvey,patio_Harvey,"You know, this 'journal of tendon dynamics' is actually bearable when I'm reading out here."
Harvey,Rainy_Night_1,"If you're enjoying life, who cares if it's a little repetitive? That's what I say."
Harvey,Rainy_Night_2,"You look a little soggy, hun. Why don't you warm yourself by the fire?^You look a little soggy, dear. Why don't you warm yourself by the fire?"
Harvey,Rainy_Night_3,"The sound of rain gives our minds something to focus on, so we're not distracted by random thoughts.# #That's my theory for why it's so soothing..."
Harvey,Rainy_Night_4,"I made us a nice healthy dinner. Only fresh, wholesome ingredients from the valley! [212 214 225 209 200] # #Just make sure to eat a reasonable portion, dear."
Harvey,Indoor_Day_0,"I think we're all striving to reach some kind of balance in life. An equilibrium of complexity.# #For me, moving here was exactly what my body needed to find that balance. "
Harvey,Indoor_Day_1,"Good morning, @! I made you a nutritious breakfast.[201]# #Eggs are a good source of essential nutrients, so eat up."
Harvey,Indoor_Day_2,I'm going to study the medical literature today. It's important for me to keep up-to-date so I can give my patients the best care possible!
Harvey,Indoor_Day_3,I'm going to listen to some jazz music and finalize my medical reports today. What do you have planned?
Harvey,Indoor_Day_4,I was afraid of you when we first met. It's funny to think about now that we've come so far. 
Harvey,Indoor_Night_0,"You look exhausted, dear. Let me give you a massage tonight. I promise it will reduce the inflammation in your muscle tissue! "
Harvey,Indoor_Night_1,"I took it easy today... spent some time reading books, fiddled with my radio, and worked on a model airplane.# #It's important to take a day off now and then to relax... stress is unhealthy."
Harvey,Indoor_Night_2,Good evening... did you finish everything you needed to do today?# #Don't worry about me. I'm very self-sufficient. If you have more work to do go right ahead.
Harvey,Indoor_Night_3,"It's stressful to be a doctor, so it's really great to live somewhere as relaxing as Farm."
Harvey,Indoor_Night_4,Oh! I was just daydreaming about the circulatory system and forgot what I was trying to do. It's a classic doctor's problem.
Harvey,Outdoor_0,"This is a very safe spot. You go on ahead and take care of business, don't worry about me."
Harvey,Outdoor_1,"I believe this must be the ideal place to raise children, scientifically. What do you think?"
Harvey,Outdoor_2,"I may not be the most exciting guy, but I'll stay loyal to you for the rest of my life. "
Harvey,Outdoor_3,@... you... you mean the world to me. 
Harvey,Outdoor_4,As a scientist I'm fascinated by the delicate interplay of insect and plant life.
Harvey,OneKid_0,You and are the most important parts of my life.
Harvey,OneKid_1,Little is going to have the perfect childhood here. We're really fortunate to have this opportunity.
Harvey,OneKid_3,"So far, I really like being a father! "
Harvey,TwoKids_0,I already gave and their breakfasts. I'm trying to teach them to enjoy healthy food!
Harvey,TwoKids_1,I believe a child should be allowed to play and explore to their heart's content. You're only a kid once.
Harvey,TwoKids_2,"Maybe will grow up to become a pilot, like I never could?"
Harvey,TwoKids_3,"My life is devoted to you and the children now, and I'm very happy about it. I always dreamed of having a wonderful family. # #I had nightmares of being a bachelor forever.... I love you so much. "
Harvey,Good_0,@...I still can't believe we're married... 
Harvey,Good_1,"You rescued me from a life of loneliness, and filled the emptiness in my heart. Thank you. "
Harvey,Good_2,I knew you were the one from the moment you moved here... ^I knew you were the one from the moment you moved here... 
Harvey,Good_3,"Wow, you look really handsome today! Did you shave? ^Oh, my... you look beautiful today. "
Harvey,Good_6,Be careful out there! I have nightmares about your limp body being wheeled into the emergency room. 
Harvey,funLeave_Harvey,I think I'll take a little walk today. I need to unwind.
Harvey,funReturn_Harvey,"I had a nice day. It's refreshing to spend some time alone now and then. Did you have a good day, honey?"
Harvey,spring_1,It's wonderful to see all the plants return to life. The greenery is refreshing after a monochrome winter.
Harvey,spring_12,"Oh, it's a festival tomorrow, isn't it? Large crowds, activities... "
Harvey,spring_23,W...Will you dance with me at the festival tomorrow? # #It's always a little embarrassing. 
Harvey,summer_1,"Make sure you don't get sunburnt, dear! It's very dangerous for your skin. # #As your husband and doctor, I consider your health and safety my top priority!"
Harvey,summer_10,Have you thought about what you're going to put in the luau soup?# #I would put an item of high value and quality. We all want to leave a great impression on the governor!
Harvey,summer_27,"As summer draws to a close, and the colder season begins, my workload tends to increase. Sorry in advance if I'm a little moody..."
Harvey,fall_1,"Make sure and diversify your harvests this fall, my dear.# #Or just grow cranberries... It's really up to you. What do I know?"
Harvey,fall_15,"Tomorrow's the fair. The food is very rich and salty, but I'm fine with splurging once in a while. "
Harvey,fall_26,"I'll admit, the spirit's eve festival usually gives me intestinal pain... but I'll do my best to be brave."
Harvey,winter_1,"The air is very dry during winter. That's why our skin tends to become irritated.# #Don't worry, I'll rub a little truffle oil onto your back every night. "
Harvey,winter_7,Are we going to stop by the ice festival tomorrow? I do enjoy the igloos...
Harvey,winter_28,"Well, here's to a fantastic year. I have complete confidence that next year will be even better! "
Leah,Rainy_Day_0,I sometimes find inspiration in the most unlikely of places.
Leah,Rainy_Day_1,I used to find rain depressing when I lived in the city. But here in Stardew Valley it's beautiful.
Leah,Rainy_Day_2,"Good morning! I got up early and did some mushroom hunting. Here, take one.[281 404 420 257]# #Searching for mushrooms is like going on a treasure hunt. It's a lot of fun. "
Leah,Rainy_Day_3,It's days like this I'm really happy about my heavy-duty boots. 
Leah,Rainy_Day_4,The trees have been begging for this rain... I'm happy for them.
Leah,Rainy_Night_0,How was your day? Did you see any animals out there?
Leah,patio_Leah,"Don't look too close, it's a work in progress."
Leah,Rainy_Night_1,I usually go for salad... but a wet night like this gives me cravings for hot soup. 
Leah,Rainy_Night_2,It's going to be relaxing to fall asleep on a night like this... 
Leah,Rainy_Night_3,"I made a little wood sculpture today, but it was so ugly I threw it into the fire. # #I think to become a great artist, you have to be critical of your own work."
Leah,Rainy_Night_4,I'm glad you're home... It's a good night to get under the covers and stay warm.
Leah,Rainy_Night_Leah,"How was your day today, dear? Muddy?"
Leah,Indoor_Day_0,This house is a lot nicer than my old cabin! I don't miss it.
Leah,Indoor_Day_1,"Good morning, @. I've planted these in a little pot out back... [16 18 20 22 90 259 396 402]# #I grew that with great love and attention. Enjoy it."
Leah,Indoor_Day_2,Always remember to keep your eyes peeled for wild food! There's lots out there.
Leah,Indoor_Day_3,"I was thinking... life's too short to eat bad food. Luckily, we live in one of the best regions for fresh greens and vegetables!# #Here, I made you a healthy salad. [196]# #I'm surprised you aren't sick of my salad yet!"
Leah,Indoor_Day_4,"Good morning, @! I made us some coffee.[395] # #My morning just wouldn't be complete without a hot cup of coffee."
Leah,Indoor_Night_0,Something about this time of night makes me thirsty.
Leah,Indoor_Night_1,The flow of time is so delicate... even the tiniest decision changes the future forever.
Leah,Indoor_Night_2,It's so much lovelier here at night than the garish glow of the city.# #Everything worked out perfectly for me. I'm very lucky.
Leah,Indoor_Night_3,"I never thought I'd receive a mermaid's pendant so soon after moving here! I'm happy about it, though. "
Leah,Indoor_Night_4,I saw a wild rabbit today. I just wish I could pet one someday. They look so soft...
Leah,Outdoor_0,The cool breeze feels nice. It reminds me of living by the river.
Leah,Outdoor_1,Hmm... I'm going to do some maintenance over here. I just get the urge to do some hammering now and then.
Leah,Outdoor_2,"It's going to be a special day, I can sense it."
Leah,Outdoor_3,Ah... that smell of fresh dirt. There's nothing quite like it. # #You can just tell the air is clean here... it feels good in the lungs.
Leah,Outdoor_4,"Don't overwork yourself, dear.# #Make sure and take a break every now and then, or get something to eat. "
Leah,funLeave_Leah,I'm going to take a nature walk today. I need to get out of the house.
Leah,funReturn_Leah,"I had a nice, relaxing time today. How did your day go?"
Leah,OneKid_3,It's fun to be a parent. I want to make sure grows up to have a love for the outdoors.
Leah,TwoKids_3,"We've got a wonderful farm and a full family. Our new life has really turned out well, hasn't it?"
Leah,Good_0,"Living here, I feel like I'm on the summit of a great mountain."
Leah,Good_1,Did I ever tell you... when you first moved here I had a dream that we'd be together someday.
Leah,Good_2,"Sometimes it's hard not to believe in destiny... the fact that I decided to move here, and that we found each other.# #It could've gone entirely differently at any point."
Leah,Good_3,"Wow, you look full of energy today! ^You look beautiful today. "
Leah,Good_4,Mmm... You smell nice today.
Leah,Good_5,I was just admiring my wedding amulet... I'll cherish this treasure for the rest of my life. 
Leah,Good_6,Be careful out there! Sometimes I worry about you falling into a mine shaft.
Leah,Good_7,@? I just want to say that I appreciate all the hard work you do for our household. 
Leah,Good_8,Don't worry about me... I know you've got a lot of responsibilities outside of the house. I'm fine in here by myself! 
Leah,Good_9,"Oh, I'm not bored... I'm just enjoying what we have here.# #It's a simple life, but I like it. "
Leah,Neutral_0,I hope you'll still like me when I'm old and gray.
Leah,Neutral_1,I wonder who lived here before us?
Leah,Neutral_2,Don't you have anything to do today?
Leah,Neutral_3,"If you go into town, make sure and say hi to everyone for me."
Leah,Neutral_4,I'll do the laundry tomorrow morning before you get up... that way you won't have any down-time.
Leah,Neutral_5,"Are we doing okay on money, @?"
Leah,Neutral_6,I wonder what everyone in town is doing today?
Leah,Neutral_7,I don't really feel like doing anything today.
Leah,Neutral_8,"No matter how much I clean, the house keeps getting dirty again.# #I guess farms can be kind of dirty."
Leah,Neutral_9,I wonder if we'll live here our entire lives?
Leah,Bad_0,...Do you still love me? 
Leah,Bad_1, ... Maybe we got married too young. 
Leah,Bad_2,Are you still happy with me?s
Leah,Bad_3,Did I do something wrong? You've been acting different lately. 
Leah,Bad_4,Do you ever wonder what else is out there? 
Leah,Bad_5,You used to be romantic... what happened? # #I know I'm not as young as I used to be... is that what you married me for? 
Leah,Bad_6,We only have one short life to live... is this the best way to do it? 
Leah,Bad_7,I used to be your sweetie... now you only seem to put up with me when I make a hot dinner. 
Leah,Bad_8,You've been so cold to me lately... 
Leah,Bad_9,I wonder if I could've done better. 
Leah,spring_2,"So, what are we planting this season?"
Leah,spring_1,That was some way to ring in the new year last night... 
Leah,spring_15, ... I guess it's time for the 'spring cleaning' again. 
Leah,summer_1,"Ah, summer... I can smell the spice berries already. "
Leah,summer_9,Sorry if I'm wet to the touch... I was sweating all night in the heat.
Leah,summer_2,"It's summer... that means the house is full of flies.# #Don't worry, I'll take care of them."
Leah,fall_1,I love fall for the mushroom hunting opportunities. It comes and goes pretty fast.
Leah,fall_20,Have you planned for winter at all? It's good to have a stockpile of hay.
Leah,fall_2,I know harvest season is a busy time for you. I'll try and help out as much as I can.
Leah,winter_1,"Winter's here, and that means crystal fruit is in season. It has such a unique flavor, don't you think?"
Leah,winter_7,"I'm looking forward to carving ice sculptures tomorrow. I only get to do it once a year, but it's a lot of fun!"
Leah,winter_28,"Hey, here's to another great year at farm! Let's have some fun tonight! [348] # #Next year is going to be great, I can feel it."
Maru,Rainy_Day_0,I wonder how Penny is doing? Maybe I'll give her a call later today.
Maru,Rainy_Day_1,I was just daydreaming... do you think MARILDA is okay? I hope she finds some place where she truly belongs...
Maru,Rainy_Day_2,"Hey! I had trouble sleeping last night so I fiddled around in my workshop for a bit. Here, I made this for you. [688 369 338 325 287]# #I hope you can find some use for it."
Maru,Rainy_Day_3,The only thing I dislike about rain is the fact that I can't do any stargazing!
Maru,Rainy_Day_4,Do I hear a leak in the roof? I'll have to check it out. I know a thing or two about carpentry from watching my mother.
Maru,Rainy_Night_0,Make sure you don't leave your tools out in the rain! You wouldn't want them to get all rusty.
Maru,patio_Maru,"I'm not sure what this is, yet... but it's fun to turn the old wrench now and then."
Maru,Rainy_Night_1,Hi @. How was your day... soggy?# #This weather gives me gadget ideas... maybe if I funnel the rainwater it could power a mill?
Maru,Rainy_Night_2,"Dad's been tracking the weather patterns for the last twenty years.# #It's a little too early to tell, but the results have revealed some abnormal trends."
Maru,Rainy_Night_3,Can we have spaghetti in bed tonight?
Maru,Rainy_Night_4,"I made some dessert! Make sure to brush your teeth before bed, though. [232 234 223 220] "
Maru,Rainy_Night_5,"My day wasn't all that exciting... I stayed inside because of the weather.# #It was relaxing, though. I kicked back with the latest 'Schematics Weekly'."
Maru,Indoor_Day_0,"Hmm? Sorry, sometimes I get so lost in thought that I don't even realize what I'm doing."
Maru,Indoor_Day_1,I found this in my scrap pile. Think you could find a use for it? [286 287 205 732]
Maru,Indoor_Day_2,"Finally, you're up! I was getting so hungry... "
Maru,Indoor_Day_3,One of the best things about living on the farm is waking up to a chorus of songbirds.
Maru,Indoor_Day_4,How do you keep your hands so soft with all that farmwork?
Maru,Indoor_Night_0,Did you see the moon tonight? It always looks spectacular on the horizon.
Maru,Indoor_Night_1,I saw a shooting star earlier. I like to pretend it's MARILDA stopping by to check on us. 
Maru,Indoor_Night_2,I can't decide if I'm craving chocolate cake or ripe strawberries. Or maybe both...?# #Be honest... am I gaining weight? 
Maru,Indoor_Night_3,You did good work today! You deserve to relax the rest of the evening.
Maru,Indoor_Night_4,I'm really starting to love this old house. It's so cozy at night.# #Mom's done a great job improving the place. 
Maru,Outdoor_0,"Ahh... the farm smells great, it reminds me of the mountains near my parent's house."
Maru,Outdoor_1,"With a little planning, we could automate most of the farm work and just relax!"
Maru,Outdoor_2,It's going to be clear tonight... I wonder if the constellation will be visible?
Maru,Outdoor_3,"Don't worry, I won't mind if you track mud into the house. It's fun to get a little dirty now and then."
Maru,Outdoor_4,I never realized the amount of care and planning necessary to run a farm! It's a lot like working in the laboratory.
Maru,OneKid_0,Have you spent any time with today? Kids need playtime in order reach their full potential.
Maru,OneKid_1,What do you think... will grow up to be a farmer? Or an engineer?
Maru,OneKid_3,I have high hopes for our child. I've been reading all the scientific data on the best ways to raise children.
Maru,TwoKids_3,"My own workshop, two wonderful kids, and a beautiful plot of land. Life is pretty good."
Maru,Good_1,"Now that we live together, it's hard to imagine being alone again."
Maru,Good_2,Taking a break? That's good!
Maru,Good_3,There's a lot of strategy to planning and running a farm. It's more intellectually stimulating than I thought!
Maru,Good_4,For a while there I was considering building a robotic husband. But you're a lot more fun! ^For a while there I was considering building a robotic wife. But you're a lot more fun! 
Maru,Good_5,I was just admiring my wedding amulet... The shell is flawless. This is a very rare specimen! 
Maru,Good_6,"Last night, I had a dream that I was looking through a gigantic telescope. I saw something moving in the nebula. Kind of spooky."
Maru,Neutral_0,I hope you'd still like me even if I gained weight.
Maru,Neutral_8,I feel uninspired today. 
Maru,funLeave_Maru,I think I'll visit my parents today. I haven't seen them in a while.
Maru,funReturn_Maru,"Mom and Dad are doing just fine. Their routine is still the same, even with me gone. How was your day?"
Maru,spring_2,"So, what's your strategy for optimizing the farm this year?"
Maru,spring_1,It's wonderful to see all the plants and animals come back to life during the spring.
Maru,spring_22,If my brother wasn't such a hermit I'd invite him over for dinner sometime.
Maru,summer_20,I wonder if my brother will ever have the courage to ask Abigail out?
Maru,summer_2,I like to catalogue the different insects I see in summer.
Maru,fall_1,"With every season, a new section of the night sky becomes prominent. It's fascinating to witness."
Maru,fall_25,"Winter's just around the corner. We need to double check the heating system, turn off the valves, and check all the insulation in the house.# #Don't worry, dear. I'll take care of it all."
Maru,fall_3,Fall aways reminds me of going out woodcutting with my mom... it might be that smell of freshly cut wood and sap.
Maru,winter_15,The winters have been disturbingly mild lately.
Maru,winter_5,"I hope Dad's doing okay... he can get depressed in winter, when there's less opportunity for field research."
Maru,winter_2,"So, what are your plans for maintaining our income this winter?# #You could do some fishing or foraging...# #If you do any mining, promise me you'll be careful."
Maru,spring_Maru,"I'm feeling excited for a new year of farming, @! "
Maru,summer_Maru,"The evenings are so warm, it's really the best time of year for stargazing. Who knows what might up there?"
Maru,fall_Maru,"The farm life is great, but I'm glad I still work at the clinic... It's an important service for the community."
Maru,winter_Maru,"I'm really looking forward to having rhubarb pie in the spring. Oh... that tang, that zest!"
Maru,spouseRoom_Maru,"# .5#I got up early to do a little stargazing.# #I hope you don't mind if I spend some time on my projects today, honey."
Penny,Rainy_Day_0,On rainy days my thoughts always drift toward cinnamon and cookies.
Penny,Rainy_Day_1,"I wonder if Maru and Dr. Harvey will ever get together? I'm sure Harvey likes her...# #I think Maru will have to make the first move, though. "
Penny,Rainy_Day_2,"Hi, honey! I did some shopping this morning and got this for you.[186 180 770 535]# #I thought you could really use one of the those. 1"
Penny,Rainy_Day_3,"Hmm... maybe I should experiment with a new recipe. You liked the last recipe I made, didn't you, honey?# #What was it called... 'Chili de @'?"
Penny,Rainy_Day_4,"On days like this, I love to curl up with a good book."
Penny,Rainy_Night_0,"How was your day, honey? I spent my afternoon reading a novel."
Penny,patio_Penny,This is a lot more peaceful than my old spot in town. I'm very happy here.
Penny,Rainy_Night_1,I'm sure Mom's at the saloon right now... But I don't feel so bad about it anymore. It's out of my hands.
Penny,Rainy_Night_2,I was just thinking about that night we met in the bathhouse. # #I'll never forget that night... 
Penny,Rainy_Night_3,"The sound of rain used to bother me, when I lived in that old metal trailer. But it's quite soothing here."
Penny,Rainy_Night_4,I felt like making a nice dinner. I hope you like it. [212 214 225 209 200] 
Penny,Indoor_Day_0,"It's so peaceful here. I used to have the most horrific nightmares, but now I sleep like a baby."
Penny,Indoor_Day_1,"Good morning, @! I made you a hot breakfast.[195 210 211]# #It's important to me that you leave here with a full belly. "
Penny,Indoor_Day_2,"You know, I think I'll read a book today. I picked up something new from the library last time I was there.# #Gunther asked me to say hi."
Penny,Indoor_Day_3,"I love to hear about all the artifacts you've found. Archaeology is fascinating!# #To think... there may have been farmers at this very spot 10,000 years ago."
Penny,Indoor_Day_4,"Was I shy when we first met? It's funny to think about, now that we've come so far. "
Penny,Indoor_Night_0,"Good evening, honey. Did you accomplish everything you wanted to today?# #If not, that's okay. We've got all the time in the world!"
Penny,Indoor_Night_1,"Hmm... skirt or pants tomorrow? Oh, who am I kidding... I always go with the skirt."
Penny,Indoor_Night_2,We have it good here. We should always try and remember those less fortunate than us.# #I'm just very grateful for what we have.
Penny,Indoor_Night_3,Mom's probably pretty lonely now that I'm gone. I just hope she doesn't visit the saloon more to make up for it.# #You shouldn't feel bad! Mom has to solve her own problems. 
Penny,Indoor_Night_4,Ready to tuck in? I made the bed and everything... 1
Penny,Outdoor_0,"I only ever dreamed of living in such a beautiful place, and now it's come true.# #I was so miserable back home. "
Penny,Outdoor_1,Isn't this a perfect place to raise children?# #I would've been so happy growing up on a farm.
Penny,Outdoor_2,"Hi, honey! If I knew more about farm work I'd help you out more. Sorry!# #I'll be thinking of you. "
Penny,Outdoor_3,I just saw a songbird flying due west. In Stardew Valley that's a very good omen. 
Penny,Outdoor_4,"Ahh... It feels great to be outside. I could spend all day right here, observing every little thing."
Penny,OneKid_0,Have you had any time to play with today? Maybe a second child will make things better.
Penny,OneKid_1,Little is going to have such a great childhood here.
Penny,OneKid_3,I feel a lot older now that we have a child. Maybe it's just this new responsibility weighing on me.# #It's not bad! I've wanted this for a long time. 1
Penny,TwoKids_0,I already gave and their food. They're such hungry children!
Penny,TwoKids_1,We have to make sure and give a lot of attention now that we have . We don't want any jealousy between them.
Penny,TwoKids_2,I've had this dream that grew wings and flew into the night sky. What does it mean?
Penny,TwoKids_3,"A nice house, two wonderful kids, and a beautiful plot of land. We're so very fortunate."
Penny,Good_0,@...I still can't believe we're married... 
Penny,Good_1,I had dreams of marrying you for such a long time. 
Penny,Good_2,I knew you were the one from the moment you moved here... 
Penny,Good_3,"Wow, you look really handsome today! Did you shave? ^Wow, you look beautiful today. Did you do something different with your hair? "
Penny,Good_4,This place is really starting to feel like home. 
Penny,Good_6,Be careful out there! Sometimes I worry that you aren't eating enough wholesome food.
Penny,funLeave_Penny,"I'm going to head into town today, just for fun. I'll be back in a while!"
Penny,funReturn_Penny,I had a nice time... It's good to stay in contact with everyone. Tell me about your day.
Penny,spring_8,Spring is probably my favorite season. There's a certain freshness in the air that fills me with hope.
Penny,spring_1,"We've got a long, warm year to look forward to. Let's make it a productive one."
Penny,spring_15,"Ah, the 'spring cleaning'... I'm actually going to enjoy this."
Penny,summer_16, ... I need to eat more melon to combat this heat!
Penny,summer_1,"Summer may be searing hot, but the humidity feels great on the skin."
Penny,summer_2,"In summer, the ants become very active. I could watch them for hours... they have a pretty complex civilization from the looks of it!"
Penny,fall_5,"The smell of fall reminds me of the smell of books... weird, isn't it?"
Penny,fall_1,Fall... It makes me think of colored paper and glue. Maybe I'm spending too much time with the children. 
Penny,fall_2,Will you grow any giant pumpkins this year? 1
Penny,winter_1,Winter's a good time to unwind a bit. You deserve it after the long year!
Penny,winter_6,"The falling snow reminds me of grandma, rocking by the fire. I have this vivid memory of her shadow, flickering against the orange wood... That was long ago."
Penny,winter_3,"How will we stay afloat this winter? Oh, you don't have to tell me... I trust you to make the right decisions."
Sam,Rainy_Day_0,"Might be a good day to sit back and jam on the guitar...# #Hey, you can relax too if you want."
Sam,Rainy_Day_1,Do you think Sebastian and Abigail will ever hook up?# #Heh... now that I'm married I'm trying to get everyone else married too.
Sam,Rainy_Day_2,"Hey, I found one of these rolling around in the back of a drawer. [90 88 86 535]# #I thought you might be able to use it."
Sam,Rainy_Day_3,"Aw, man. These cloudy days are kind of a drag... "
Sam,Rainy_Day_4,How'd you sleep? The sound of rain really makes me zonk.
Sam,patio_Sam, ... I'm never gonna land this trick... 
Sam,Rainy_Night_0,"Hey, how was your day? I just layed around and read comics most of the day... it was great. "
Sam,Rainy_Night_1,"It was a pretty low-key day for me... colas, frozen pizza, a few hours noodling around on the guitar. I feel relaxed."
Sam,Rainy_Night_2,"Earlier, I listened to our live recording from that show we played. Remember that? Man, was that sloppy.# #It made me a little nervous that you were there, I didn't want to mess up and have you think I was a loser! 0"
Sam,Rainy_Night_3,"I hope Vincent's not too lonely now that I'm gone... I kinda felt responsible for the little guy. # #But, life's all about change... right? Kids need to learn that, eventually... Or else adulthood will destroy them. "
Sam,Rainy_Night_4,"Hey, I tossed a couple frozen pizzas into the oven. Here's yours. [206] "
Sam,Indoor_Day_0,Phew... I'll tell you one thing I don't miss about my old life... working at JojaMart.
Sam,Indoor_Day_1,"Hey, I made you some instant pancakes. Enjoy. [211] # #What? I never learned to cook... mom always did that."
Sam,Indoor_Day_2,"Hey. I know I joke around a lot, but I want you to know that I seriously love you... "
Sam,Indoor_Day_3,"Do you have big plans for the day?# #Oh, not me... I usually decide what to do a few moments beforehand..."
Sam,Indoor_Day_4,Um... Maybe I'll help out on the farm some other day. I feel lazy today. # #You're not mad?
Sam,Indoor_Night_0,"Hey, you look tired. Let me help you relax tonight, okay? Maybe I'll give you a massage later."
Sam,Indoor_Night_1,My day? Oh... I can hardly remember. I didn't really do anything of note. Just relaxed and had a good time.
Sam,Indoor_Night_2,"Hey, sorry I didn't make the bed. You know I'm sloppy... that's why you like me, right? "
Sam,Indoor_Night_3,The only thing I miss about living at home is Mom's fish casserole
Sam,Indoor_Night_4,Ready to hit the hay? I actually made the bed for once...
Sam,Outdoor_0,Maybe I should get some off-road wheels for my skateboard. Mayor Lewis can't touch me out here. 
Sam,Outdoor_1,I always keep an eye on the wide blue sky... you never know when a UFO might go by.
Sam,Outdoor_2,"Hi, @! If I knew more about farm work I'd help you out more. Sorry!# #I'll try and help you with encouraging thoughts. "
Sam,Outdoor_3,Something in the air makes me feel positive... maybe it's the faint whiff of pizza from Gus' ovens.
Sam,Outdoor_4,"Wow... you look great today, and the specks of mud just add some extra charm. "
Sam,OneKid_0,I'll change 's diaper... don't worry about it. You've got enough on your plate.
Sam,OneKid_1,"It's weird, but I really like being a father! "
Sam,OneKid_3,I think we should have another kid. Why stop now?
Sam,TwoKids_0,"I woke up early, fed the kids and changed their diapers! We're all set. You can just focus on raking in that sweet money. # #I'm just kidding... I didn't marry you for the money."
Sam,TwoKids_1,We have to make sure and give a lot of attention now that we have . We don't want any jealousy between them.
Sam,TwoKids_2,It's fun to see the babies playing with each other. I think they're going to be very close.
Sam,TwoKids_3,"I never thought I'd become such a family man, but I'm really satisfied with what we've built here. Life is going great. "
Sam,Good_1,"Do you ever think of that night we snuck into my room? I do, often... "
Sam,Good_2,"You know, I think I had a feeling we'd be together from the very beginning. There's just something special between us. "
Sam,Good_3,"Wow, you look really handsome today! Did you do something with your hair? ^Wow, you look stunning today. Did you do something new with your hair? "
Sam,Good_6,Be careful out there! I know you go into the caves sometimes... you could be eaten alive in there!
Sam,Good_4,"Baby, I was just gonna write you a song on the guitar. But now you're here and I feel relaxed.# #I mainly feel like playing guitar when I'm lonely."
Sam,Good_5,"Baby, talk to me! I'm always interested to hear about your day."
Sam,funLeave_Sam,"I'm gonna visit the family today, okay? I'll be home in the evening."
Sam,funReturn_Sam,"Seeing family is nice, but it's also kind of depressing in a weird way. Like... our lives are totally separate now, and everything feels more formal than it used to. "
Sam,spring_1,Ub... spring... my doze... allergies. 
Sam,spring_12,Are you excited for tomorrow's festival? It'll be cool to see Sebastian again.
Sam,spring_23,"Oh... tomorrow's the flower dance, isn't it? I thought I could get out of it now that we're married.# #Whatever. I guess it's funny in a weird way."
Sam,summer_1,"The pollen count is a little lower in summer, so my nose is really happy. "
Sam,summer_10,"Have you thought about what you're going to put in the luau soup?# #It might be funny to put something nasty. You know, to play a prank on the governor! # #Sorry..."
Sam,summer_27,"Summer's great, but I'm ready for the fall now.# #Should we watch the jellyfish tomorrow night? It's always kind of fun."
Sam,fall_1,It seems like the whole valley's changed overnight... I guess fall's finally here.
Sam,fall_15,"Hey, tomorrow's the fair. I need to get my old slingshot wrist back in shape..."
Sam,fall_26,I wonder if Mom will let Vincent enter the haunted maze this year. Probably not... # #Poor kid. He's gonna have to grow up some day...
Sam,winter_1,The cold air makes my hair gel freeze. It's not very pleasant. 
Sam,winter_7,Are we going to stop by the ice festival tomorrow? It might be fun to see everyone again...
Sam,winter_28,"We had a great year, @... it's kind of sad that it's over.# #We'll just have to make next year even better! "
Sebastian,Rainy_Day_0,Finally... some heavy rain. I get bored of sunny weather easily.
Sebastian,Rainy_Day_1,"Hey. I was just thinking about my old room in the basement. I felt comfortable there, but this is a lot more interesting. And I don't miss the smell...# #I felt kind of embarrassed living in my mom's house for so long."
Sebastian,Rainy_Day_2,"Hey. I couldn't sleep last night so I took a walk to the caves. I found this... want it?[575 769 767 84 66 78]# #I just have trouble sleeping sometimes, it has nothing to do with you. I love you. "
Sebastian,Rainy_Day_3,"Seems like a pretty good day to just lay around, maybe read a book or something... what do you think?"
Sebastian,Rainy_Day_4,"Hey, another rainy day... perfect.# #You look cold... here, come closer. "
Sebastian,Rainy_Night_0,I'm trying my best to quit smoking now that we're married... I don't wanna die on you. It's a bad habit.# #I want to have a future together. 
Sebastian,patio_Sebastian,Need something? I'll just be over here working on my bike for a while.
Sebastian,Rainy_Night_1,"I did some work on the laptop today. I was actually brainstorming some ideas for a game I want to make.# #With your farming income, I can afford to do what I want with my life. It's pretty amazing. Thank you. "
Sebastian,Rainy_Night_2,"Sorry, I didn't make any dinner. We might have a frozen pizza in the fridge or something.# #I dunno, my mind was elsewhere. It's hard to remember to do chores..."
Sebastian,Rainy_Night_3,"How was your day? Did you slay any monsters? # #It feels good to take out your aggression now and then, doesn't it?"
Sebastian,Rainy_Night_4,Maybe a witch will visit us tonight? Hah.. if only life was that interesting...
