character,scene,dialogue
Pam,summer_Fri,You're a fine lookin' young man. Why're you wastin' your time talkin' to an old girl like me?^You're a pretty gal. What're you wastin' your time talkin' to someone like me for? ...Yeah?
Pam,summer_Sat2,"The old boy's name? It's Dusty. He might look at you cross, but he'll never get up from that box in a hunderd years. Don't mind that ol' dog next to the house."
Pam,summer_Sat,Hmmm... Someone's been complainin' about my yard... sayin' it's a mess. Was it you? 
Pam,fall_Tue,"If I knew you better, I'd be more inclined to chat."
Pam,fall_Tue4,"Time sure goes fast when you grow up.  I used to be young, once. Hard to believe, huh?"
Pam,fall_Wed,... I guess I'll be popping a frozen dinner into the microwave tonight. 
Pam,fall_Thu,"Penny's the only one I've got, so you best treat her kindly."
Pam,fall_Fri,"Do you ever have that problem, farmer? Every day is the same old routine... "
Pam,fall_Sat,Just kidding.  Would you do me a kindness and clean up my house?
Pam,fall_Sun,You should be thankful that you have a job rather than moping around town all the time. Don't you have work to do?
Pam,fall_Sun4,"Times sure do change. I miss my old truck driving job. I used to go all around the valley, meetin' people, listenin' to the radio."
Pam,winter_Mon,You got any hogs on that farm?
Pam,winter_Tue,"Do you want somethin' from me, kid? Best look somewhere else."
Pam,winter_Tue4,...It's so dry in winter. My skin feels like old parchment. I just hope Penny has a good life ahead of her. If you ever have kids you'll know how I feel.
Pam,winter_Tue4_inlaw_Penny,Hey. You better be treatin' Penny right on that old farm of yours. She's the only one I got!
Pam,winter_Wed,"I'm just passin' time, same as always. Hey kid. What're you up to?"
Pam,winter_Thu,"Why don't you swing by the saloon later for a taste o' the Oh-Be-Joyful? It's awful cold. A visit to the saloon should warm me up, don't you think? Heh heh."
Pam,winter_Fri,I'm glad. Penny sure does like old books. I think she's a heck of a lot smarter than I ever was.
Pam,winter_Sat,"I oughta take up fishin', seein' as how close the river is."
Pam,winter_Sun,Blah... my front yard's a mess. 
Pierre,Introduction,"A little agriculture could really inject new life into the local economy! If you're looking for seeds, my shop is the place to go. I'll also buy produce from you for a good price! Hey, it's Mr. @, the new farmer! I'm Pierre, owner of the local general store.^Hey, it's Ms. @, the new farmer! I'm Pierre, owner of the local general store."
Pierre,Resort,"But, you know what? It's worth it. I'm losing a lot of money being away from the shop... "
Pierre,Resort_Shore,Mmm... that salty smell of the sea is making me want some sashimi.
Pierre,Resort_Chair,"Eh, let the kids play in the sun. I'll just sit in this chair."
Pierre,Resort_Bar,Drink after drink... Gus must be making a killing!
Pierre,cc_Complete,"For a small town like this, one store is enough! There's too much social pressure for me to overcharge, anyway. This is a dream-come-true! You can't begin to imagine how much stress JojaMart was causing me."
Pierre,joja_Begin,"This is a sad day for Pelican Town... The stronger Joja becomes, the closer I move toward bankruptcy. I might have to sell the shop soon... "
Pierre,MovieInvitation,"Hey, that's a great idea... It'll be nice to get out from behind the counter. I'll meet you there!"
Pierre,Mon,"Welcome! If you're looking for seeds, you've come to the right place!"
Pierre,Mon_inlaw_Abigail,"Hello, er... my son? ^Hello, er... daughter? "
Pierre,Mon4,"Hi, @. Need any seeds or fruit tree saplings?"
Pierre,Mon4_inlaw_Abigail,"Hi, @. How's Abigail doing? The shop hasn't been the same without her..."
Pierre,Tue,"It's a lot of work to run a shop.  Sometimes I get new items in stock, so make sure to stop by every so often."
Pierre,Tue6,"You know, I used to be a pretty good boxer back in the day... my right hook was the stuff of legend! "
Pierre,Wed,Hmmm... what to do...  It's my day off today.
Pierre,Wed4,When I was younger I always had something interesting to do... now I find myself just wasting time whenever I'm not at work. 
Pierre,Thu,"I'll give you a fair price, of course! I'm happy to buy any produce off you."
Pierre,Thu2,"I really do appreciate your business, Mr. @. I've been having a harder and harder time turning a decent profit.^I really do appreciate your business, Ms. @. I've been having a harder and harder time turning a decent profit."
Pierre,Thu8,"Don't tell my wife, but I hate to cook dinner. Does Abigail look anything like me? Don't tell my wife, but sometimes I wonder if I'm really the father.    pierre2"
Pierre,Fri,Maybe a few of my seeds will spruce things up. Hi there. Is your farm doing well? Business has been slow since Joja moved into town. It's hard to compete with their selection.    pierreJoja
Pierre,Sat,"If you find any wild produce, I'll take it off your hands for a reasonable price."
Pierre,Sat8,"Don't tell anyone. I'll tell you a secret. Sometimes, when the store is empty, I'll practice my opera singing behind the counter. "
Pierre,Sun,"I've heard the flowers are in bloom and the air smells great...  I wish I could go for a walk, but I can't leave the store unattended. ... I've got those behind-the-counter blues...    pierreBlue"
Pierre,Wed6,"Unfortunately, business is so slow I can hardly save any money...  Some day I'm going to open a new shop in the city and make a killing. ... No matter how well the business does, it's never enough to satisfy my desire for success. What's wrong with me? Maybe I'm just bored with domestic life.   pierre1"
Pierre,Thu4,"Hey, @. You're my number one customer!"
Pierre,summer_Mon,I've got summer seeds available! You'd better stock up.
Pierre,summer_Wed,I'm so glad to have a day off from work.
Pierre,summer_Thu,Everyone's enjoying the weather instead of shopping... 
Pierre,summer_Fri,"Oh, hi. Are you satisfied with the quality of my summer seeds?"
Pierre,summer_Sat,"Summer is a good time to eat a refreshing salad, don't you think?"
Pierre,summer_Sun,Ugh... It's so hot in here.
Pierre,winter_Mon,It's really going to cut into our profits. You can't grow any crops during winter... so I have no seeds to offer you.
Pierre,winter_Wed,"Finally, a day of relaxation. I'm going to surprise Caroline tonight with dinner and a bottle of Stardew Red. Don't tell anyone!   pierreDin"
Pierre,winter_Thu,Hi. In the mood for a litle shopping?
Pierre,winter_Fri,"I mainly deal in edibles, so if you've got any ores or wood you'd better try selling them somewhere else."
Pierre,winter_Sat,Is it just me or is there a cold draft in here?
Pierre,winter_Sun,It would be fun to throw a snowball. If I didn't have this shop to run I would be outside right now.
Pierre,fall_Mon,"Better go all out, huh? Fall seeds are here! Crops don't grow in winter so this is your last shot until spring."
Pierre,fall_Thu,That means more people come into the shop to warm up... hehe. It's starting to get cold outside...
Pierre,fall_Fri,Maybe a few of my seeds will spruce things up.  Hi there. Is your farm still doing well? My dream is to keep opening new stores until I become extremely wealthy. hehehe.   pierreMEGA
Pierre,fall_Sat,"Don't get any ideas... Yes, I do resell it for a profit... but that's the benefit of being an established shop owner. I'm happy to buy whatever you produce on the farm."
Pierre,fall_Sun,The leaves look great and the mushrooms are sprouting. If I didn't have this shop to run I would be outside right now...
Pierre,Event_naga1,"...And I'll just forget that you were snooping around in my bedroom! Thanks, I appreciate that. Just forget you ever saw this, okay? "
Pierre,Event_naga2,You shouldn't have been snooping around in my bedroom in the first place! Nosy neighbors are the worst.  You would really do that to me? You're terrible. 
Robin,Introduction,Have you met everyone in town yet? That sounds exhausting.
Robin,Resort,"I can tell they were made by a master builder. I'm really impressed! Wow, look at these structures! "
Robin,Resort_Leaving,That was fun! 
Robin,Resort_Shore,"Hey, look! I can see another island from here."
Robin,Resort_Chair,"You should really be proud of all you've done!  Hey @. You know, I was just thinking about how far the town has come since you first moved here."
Robin,Resort_Bar,This is so relaxing...
Robin,reject_865,"Veggie salt? Sounds good, but I don't need it."
Robin,reject_866,"Hmm... when I think of flowers, I think of Evelyn. Maybe show this to her?"
Robin,pamHouseUpgrade,"Our little plan worked out well, don't you think? Pam and Penny seem really happy."
Robin,pamHouseUpgradeAnonymous,"Our little plan worked out well, don't you think? Pam and Penny seem really happy."
Robin,MovieInvitation,"Ooh... Two tickets for tonight's show, huh? Sounds good! I'll meet you there. "
Robin,cc_Bridge,"It's a miracle of woodworking! Hey! I heard some weird noises last night, and woke up this morning to find the quarry bridge completely repaired!"
Robin,cc_Complete,"I knew it from the moment you stepped off that bus, @... you were destined to be a town hero! "
Robin,cc_Begin,Hey! I heard that Lewis showed you around the Community Center... It'd be great if you could fix that place up. It used to be a really nice building!
Robin,Mon,It's definitely been the highlight of my career so far. Have I told you that I built our house from the ground up?
Robin,Tue,"Plus, your business supports the local economy.  Hey, if you need any materials or blueprints, my shop is the place you're looking for!"
Robin,Wed,"Are you doing OK at your place? How's the woodwork in your cottage holding up? I was just daydreaming about some new carpentry projects. Hey there, @."
Robin,Thu,"It can get pretty lonely up here in the mountains. You're always welcome to visit us, even if you aren't shopping, you know. "
Robin,Fri,"He's a little shy, but I'm sure he'll warm up to you if you're nice to him. You've met my son Sebastian, right? He lives downstairs."
Robin,Fri_inlaw_Sebastian,"I miss my Sebby... he was always a little misunderstood, but I believed in him."
Robin,Fri4,"I would talk to him about it but he never opens up to me. Sometimes I worry about Sebastian... he doesn't have many friends and doesn't really seem to care about his future very much... I found an ashtray in Sebastian's room, and it smelled really weird. Should I be worried about this?  RobinSeb"
Robin,Fri4_inlaw_Sebastian,Sebastian told me he's trying to quit smoking! I'm really proud of him.
Robin,Sat,"I love the fresh air of the mountains. Our house is in such a beautiful area, don't you think?"
Robin,Sun,I'm not even sure what he's working on. I think it has something to do with plants. I hope Demetrius doesn't blow the house up with those science experiments of his.
Robin,Sun2,"Sorry if it smells weird in here, @. It's my husband's bizarre science project... My husband almost set the house on fire last night with his science experiment. One of his beakers exploded and sent a fireball into the rafters! Thank Yoba I used fire-resistant lacquer when I built the place.   RobinDem"
Robin,Sun6,"You're a regular member of the community now, don't you think? Hi @! It's good to see you."
Robin,event_wood1,"Great, then this blueprint should be a piece of cake for you! "
Robin,event_wood2,"Well, then I have the perfect blueprint to get you started!"
Robin,summer_Mon,"Wood is a wonderful substance... it's versatile, cheap, strong, and each piece has it's own unique character!"
Robin,summer_Tue,"But I'm sure you'll be pleased with the results!  You'll need to provide enough lumber and stone for the project. And it costs money, too. If you need any buildings on your farm upgraded, just ask me!"
Robin,summer_Fri,It has its pros and cons. We're pretty insulated from the rest of the world here in Stardew Valley.
Robin,fall_Mon,So how are you and Maru getting along? Maru likes gems. She uses them in her inventions.  RobinMaru
Robin,fall_Thu,"It can get pretty lonely up here in the mountains. You're always welcome to visit us, even if you aren't in the market for a building upgrade! "
Robin,fall_Fri,"I guess I don't really mind, as long as he doesn't bother us. Have you met the wild man that lives behind our house? "
Robin,winter_Mon,"Maybe you can collect enough to upgrade your house! Hey, it's a perfect time of year to gather wood."
Robin,winter_Fri,They were pretty old-fashioned. My parents were bewildered when I told them I wanted to be a carpenter.
Robin,winter_Fri_inlaw_Sebastian,I think the farm life is really healthy for Sebby.
Robin,winter_Sat,"Everything looks still after a fresh snow. Our house is in such a beautiful area, don't you think?"
Sandy,accept_866,"Here, take this. It's been on the shelf for 10 years and no one has bought it. You can have it! Whenever I miss the valley, I'll smell this rose. Hehe.  A Stardew Valley rose? That's so lovely! Thank you! "
Sandy,Mon,"Hey, but now you're here to buy a whole bunch of seeds... right, sweetie?  ...I almost went out of business.  I'm so glad that the bus is back in service. It was starting to get lonely out here. Hello hello, sweetie!"
Sandy,Tue,"They're oooh-yummy, too. Heeee!~  You can find coconuts and cactus fruits outside. Feel free to take as many as you can find."
Sandy,Wed,"Thanks!  Why hello there! If you see my friend Emily in town, could you tell her I said 'Hi'?"
Sandy,Thu,Anyway... what's the weather like in the valley? That shady-looking guy in the back? I'm not supposed to talk about it.
Sandy,Fri,"Well, unless you were a cactus farmer.  You wouldn't have much luck farming out here, honey."
Sandy,Sat,"Tasty, huh?  You look really thirsty. Here, have a taste of this ice cold milk. [184] Make sure to check out our seasonal seed selection.  Did I sound professional?  Hi! Welcome to Sandy's Oasis, the number one destination in Calico Desert!"
Sandy,Sun,"Actually, it's a little hot for my tastes... my delicate skin burns quickly in the sun.  It's always sunny here, even in winter!"
Sandy,Thu2,Anyway... what's the weather like in the valley That shady-looking guy in the back? I'm really not supposed to talk about it.
Sandy,Thu4,"SOOOOoo! How's that Stardew Valley weather right now?  That guy in the back... it's some kind of exclusive club. I've never been inside myself, but they pay me a generous monthly rent so I don't ask any questions. Hey... I think I can trust you. You can keep a secret, right?"
Sandy,Fri4,"But everyone calls me Sandy anyway, so I've just gotten used to it. My name's not really Sandy, you know. It's just good for business."
Sandy,Wed8,"You must really like to see me, huh? Hmmm...   Isn't it expensive, coming to the desert so often like you do?"
Sandy,Sun8,"Well, except for that creepy guy in the back. But he never moves a muscle, so I often forget about him. Hi there, honey. Yep, it's just me, alone in this big old shop. Hmmm..."
Sandy,Wed10,"You'll just have to visit me more often so I don't get depressed.  If I didn't have this shop to run I'd come back to the valley with you for a day or two... just you and me on the old farm.  Hey, it's @! I'm glad to see you, kid. I was starting to think you'd never come back!"
Sandy,Tue10,"The air conditioning sure feels nice, doesn't it? Hi!~ Stay as long as you like."
Vincent,Introduction,"Momma says not to talk to strangers... But you seem okay. Oh, a stranger! My name's Vincent."
Vincent,Resort_Entering,That was fun! I wanna be a boat captain some day!
Vincent,Resort_Leaving,I wanna come back soon!
Vincent,Resort_Shore,I wanna see a shark! 
Vincent,Resort,"If you look close, you can see little bugs jumping out of the sand. "
Vincent,reject_869,"Mom wouldn't let me keep him, though...  Oooh! Nice find!"
Vincent,Mon,Okay! Bye! I wanna be just like my big brother when I grow up! 
Vincent,Mon4,I'm glad Dad's back... but he's different than I remember... |Dad's not around much... I miss playing with him.   kent
Vincent,Tue,... Mom won't let me have any more gummies today. 
Vincent,Tue6,"Just don't tell her, okay?  I wanna marry Miss Penny when I grow up. Can you keep a secret, mister?^Can you keep a secret, miss? "
Vincent,Wed,"It's a tough choice. I wanna look for bugs, but Mom gets mad when I'm all dirty. "
Vincent,Thu,I'm hungry... where's Mom? 
Vincent,Thu2,You're not as boring as most grown-ups!
Vincent,Fri,"Oh no... Mom's making lentil soup tonight.  Ew, it's boiled beet night again...   .3"
Vincent,Sat_1,I hope he brings me some toys.  Dad's coming back soon!
Vincent,Sat,"At least she lets me pick them, sometimes! Miss Penny makes me read a new book every week. "
Vincent,Sat8,He doesn't play with me anymore. |I wonder if Dad will ever come home...  Dad seems weird since he came back. I wonder what happened to him?   kent
Vincent,Sun,"Hi there, mister!^Hi there, miss."
Vincent,Sun10,Don't tell Mom... but you're my favorite grown-up.  Hi Uncle @!^Hi Auntie @!
Willy,Introduction,Ahoy there! It's nice to see young folk movin' in to the valley. It's not very common these days.
Willy,accept_869,"Somethin' tells me you could use it, lad.^Somethin' tells me you could use it, miss. Here, let me trade you this for it. I'm not sure what it is, but it washed up on the beach not too long ago. Ah... That's the perfect bait for a catfish I've been tryin' to catch!"
Willy,FullCrabPond,"Here, take this. I found it on the beach... Been savin' it fer a special occasion. It's not every day I discover a fellow crab enthusiast! [797] Yer a man after me own heart, @. Hah! ^Yer a lady after me own heart, @. Hah!  ... Ah... That old familiar scent. You've been raisin' crabs, haven't ya?"
Willy,MovieInvitation,"I'll just finish me pipe, and head over. Ah... a movie. That's kind of ye, lad.^Ah... a movie. That's kind of ye, miss."
Willy,Mon,"Looks like decent weather for fishing, eh? Ahoy there, son.^Ahoy there, lass."
Willy,Mon4,Have you had much luck in the local waters? You look like you could be a strong angler if you set your mind to it.
Willy,Tue,A true angler has respect for the water... don't you forget that.
Willy,Tue6,"The fishing life is tough, but there's something about it that keeps you goin'. The ol' Man was a fisherman, you know. I grew up sailing between the fern islands, living from catch to catch."
Willy,Wed,Some fish come and go with the seasons. Others only come out at night or in the rain.
Willy,Thu,"  ...Eh? I would tell you about my thoughts, but it's a fisherman's secret."
Willy,Thu2,You'll need the finest bait you can get if you want a rare fish to bite. There's rumors of some very rare fish in these parts... but only an experienced angler could stand a chance against them.
Willy,Fri,"If you really want to get the fish biting, make sure you put some bait on your hook."
Willy,Sat,"If the local fishing scene got a bit more lively, I might expand the shop's stock."
Willy,Sat8,"I try to fish as often as possible, but it's not easy when you've got a shop to run. How's the fishing life going for ya?"
Willy,Sun,"There's all kinds of tackle, with different perks. They're usually a little flimsy, so don't be surprised if your tackle breaks after a while. Bait causes fish to bite faster. Tackle can make your job a lot easier when reeling fish in. If you purchase a high quality fishing rod, you'll be able to attach bait and tackle to the line."
Willy,Sun10,"I'd give you a discount on bait if I could afford it.  Hey, it's my skipper, @! "
Wizard,Introduction,"However, your fate is ultimately in your own hands. Ah, yes. I have predicted your arrival a long time ago, young @."
Wizard,accept_868,"...Take this. ...Erm...You're still here. Oh. You want something? ... I'll take it, if you don't mind. A most powerful substance, indeed, and potently infused with the element of ice. Ah... an arctic shard."
Wizard,MovieInvitation,"Hmm... I suppose I could accompany you... yes. Once you've arrived, I shall appear. Farewell."
Wizard,Mon,"If I were to tell you, there could be grave consequences. Ah, yes. I have seen many things about your future, young @."
Wizard,Tue,"If you have nothing important to tell me, leave me be. I have much work to do."
Wizard,Tue4,I trust you enough to allow you in my basement. Treat what you find there with respect.
Wizard,Wed,"Now, if you'll excuse me... To actually speak their language requires a lifetime of devoted effort. It takes years of study to understand the language of the elementals."
Wizard,Thu,There are many mysteries around us. You must be patient if you wish to discover them.
Wizard,Thu10,"I could be mistaken... It's rare, but it does happen. You musn't tell anyone... but I have reason to believe that one of the locals is actually my daughter..."
Wizard,Fri,"It is unfortunate, but I suppose it is human to be afraid of the unknown. I believe the townsfolk are afraid of me."
Wizard,Fri6,"It's not a very mature way to express one's anger. I was married, long ago. After my wife and I split, she began flying around the countryside, cursing everything she saw."
Wizard,Sat,"I built my hut right here on purpose, you know. Beware, you are standing above a potent magical field."
Wizard,Sat2,Have you made any headway with the forest spirits?
Wizard,Sun,"I am hoping to find an apprentice. Some day I will leave this mortal plane, but my arcane pursuits must continue. I sometimes observe the local villagers in secret."
